current_speed,speed_limit,weather_code,visibility_km,road_type,hour_of_day,violation,recommended_speed
31.3,60,2,4.8,3,6,0,50
56.2,30,0,9.6,4,18,1,30
59.3,80,1,8.3,2,0,0,80
44.4,60,0,11.0,3,21,0,60
109.1,80,1,8.3,2,1,1,80
112.9,100,1,8.8,1,2,1,100
78.5,80,0,9.7,2,13,0,80
107.9,100,0,9.8,1,14,1,100
17.8,30,0,10.8,4,20,0,30
109.7,120,0,10.5,0,13,0,120
81.1,60,5,5.0,3,7,1,35
95.5,60,0,10.5,3,17,1,60
108.3,80,3,2.9,2,21,1,60
50.9,60,0,10.1,3,16,0,60
156.7,120,2,5.8,0,6,1,110
35.7,60,3,3.1,3,19,0,40
140.6,100,1,7.5,1,0,1,100
40.1,30,1,7.9,4,8,1,30
74.9,60,1,8.0,3,8,1,60
22.7,30,0,9.2,4,10,0,30
112.3,120,4,2.5,0,18,1,105
73.3,100,4,1.2,1,5,0,85
82.0,100,5,3.8,1,6,1,75
130.9,120,0,10.6,0,14,1,120
74.3,100,2,4.9,1,19,0,90
93.0,60,5,4.7,3,5,1,35
72.0,100,0,9.7,1,8,0,100
57.1,80,0,10.9,2,14,0,80
74.2,30,2,4.4,4,21,1,20
43.3,60,1,7.1,3,22,0,60
106.4,80,4,2.7,2,5,1,65
104.9,80,0,10.5,2,6,1,80
60.0,80,3,2.5,2,16,0,60
85.7,100,0,11.0,1,5,0,100
31.9,60,0,10.0,3,8,0,60
57.6,80,0,10.9,2,2,0,80
10.8,30,3,3.0,4,13,1,20
49.3,60,2,4.9,3,5,0,50
48.6,60,1,7.9,3,3,0,60
53.9,80,1,7.7,2,15,0,80
95.7,100,4,2.1,1,22,1,85
30.5,60,1,7.9,3,15,0,60
105.3,80,3,2.1,2,22,1,60
146.5,100,1,7.5,1,8,1,100
82.6,100,1,7.4,1,3,0,100
134.4,100,1,8.7,1,7,1,100
88.1,60,0,10.2,3,23,1,60
82.2,100,2,5.5,1,7,0,90
71.0,80,1,8.9,2,23,0,80
120.8,80,0,10.3,2,5,1,80
53.2,60,4,3.0,3,7,1,45
65.0,30,1,7.6,4,5,1,30
78.1,30,1,7.4,4,13,1,30
54.5,80,4,1.8,2,13,0,65
103.3,120,2,4.9,0,17,0,110
65.1,80,0,10.8,2,12,0,80
40.8,60,5,4.1,3,14,1,35
92.4,60,2,4.6,3,2,1,50
58.2,60,0,10.5,3,5,0,60
93.2,100,0,10.0,1,22,0,100
56.9,60,3,2.3,3,19,1,40
79.1,100,2,5.2,1,16,0,90
49.9,60,1,8.8,3,19,0,60
88.8,100,4,2.7,1,15,1,85
79.7,60,3,3.2,3,5,1,40
98.5,120,0,9.8,0,7,0,120
75.4,80,0,9.2,2,12,0,80
101.6,60,0,9.9,3,12,1,60
78.2,100,2,5.5,1,19,0,90
46.3,60,0,9.7,3,16,0,60
72.6,60,1,7.5,3,20,1,60
109.6,60,3,3.9,3,22,1,40
61.2,80,4,2.6,2,21,0,65
100.2,80,0,10.3,2,2,1,80
45.7,60,3,2.3,3,12,1,40
52.0,80,0,9.3,2,6,0,80
57.6,60,4,1.2,3,19,1,45
76.0,80,0,10.2,2,4,0,80
148.2,100,1,7.2,1,10,1,100
99.8,100,3,3.7,1,22,1,80
144.7,120,0,11.0,0,17,1,120
85.0,100,0,9.7,1,3,0,100
88.2,60,2,4.9,3,19,1,50
88.4,60,2,5.4,3,21,1,50
111.5,100,2,5.9,1,6,1,90
39.5,30,2,5.8,4,3,1,20
124.0,80,1,7.1,2,9,1,80
56.2,30,0,9.3,4,0,1,30
54.7,60,0,10.5,3,16,0,60
34.4,60,0,10.4,3,4,0,60
166.5,120,4,1.3,0,16,1,105
74.3,100,1,8.0,1,2,0,100
146.8,120,1,8.6,0,8,1,120
57.0,60,1,7.4,3,2,0,60
74.8,100,5,4.7,1,2,0,75
51.7,60,0,9.1,3,8,0,60
117.2,100,1,8.6,1,4,1,100
84.4,60,1,8.2,3,23,1,60
98.6,120,2,4.6,0,9,0,110
89.3,100,0,10.4,1,14,0,100
77.0,100,4,2.6,1,11,0,85
53.8,80,5,4.9,2,5,0,55
72.8,100,1,7.7,1,6,0,100
32.9,60,2,5.4,3,6,0,50
113.4,120,4,2.2,0,22,1,105
72.7,80,2,5.1,2,3,1,70
41.5,60,0,10.8,3,12,0,60
116.7,120,1,7.0,0,14,0,120
78.6,30,2,4.6,4,17,1,20
73.0,30,1,8.1,4,17,1,30
101.9,120,2,4.4,0,6,0,110
97.3,100,5,4.8,1,9,1,75
61.8,80,4,2.3,2,15,0,65
38.6,60,1,8.0,3,22,0,60
109.3,60,0,10.6,3,22,1,60
45.0,60,5,3.9,3,7,1,35
41.9,60,4,2.1,3,18,0,45
101.5,120,0,9.0,0,10,0,120
89.5,60,4,1.7,3,20,1,45
90.7,60,4,1.3,3,5,1,45
75.4,60,1,8.4,3,23,1,60
17.8,30,1,8.0,4,23,0,30
45.1,60,1,7.6,3,9,0,60
127.3,100,0,9.9,1,18,1,100
71.6,80,0,9.4,2,13,0,80
73.9,80,3,3.9,2,19,1,60
93.4,120,0,9.1,0,5,0,120
18.8,30,0,10.7,4,3,0,30
143.9,120,1,8.0,0,19,1,120
58.7,60,1,8.2,3,14,0,60
59.6,80,4,1.6,2,4,0,65
153.6,120,0,10.9,0,15,1,120
43.0,30,0,9.6,4,6,1,30
23.8,30,2,5.2,4,1,1,20
57.7,80,1,9.0,2,12,0,80
84.0,100,0,10.8,1,1,0,100
141.5,120,1,8.1,0,8,1,120
68.1,80,0,11.0,2,19,0,80
87.6,100,0,10.4,1,4,0,100
88.3,80,1,7.4,2,2,1,80
51.4,30,1,7.8,4,1,1,30
90.8,60,4,1.7,3,13,1,45
12.9,30,1,7.7,4,7,0,30
95.0,60,1,8.5,3,19,1,60
53.7,80,2,5.2,2,11,0,70
27.5,30,0,9.1,4,16,0,30
116.6,80,2,5.8,2,15,1,70
21.4,30,0,9.6,4,5,0,30
97.8,100,5,5.0,1,5,1,75
110.6,120,0,10.9,0,17,0,120
24.8,30,1,8.9,4,1,0,30
45.0,60,0,10.6,3,7,0,60
78.6,30,5,3.4,4,22,1,20
22.2,30,1,8.1,4,13,0,30
93.0,120,1,7.4,0,1,0,120
58.1,80,0,9.5,2,16,0,80
71.7,80,2,5.2,2,23,1,70
52.7,60,0,9.1,3,15,0,60
109.0,60,4,2.9,3,17,1,45
128.5,100,0,10.8,1,20,1,100
34.6,60,0,9.8,3,5,0,60
44.9,60,0,10.0,3,16,0,60
134.4,120,1,7.9,0,17,1,120
45.6,60,1,8.8,3,13,0,60
81.6,60,0,10.4,3,9,1,60
60.0,30,3,2.6,4,3,1,20
115.1,100,1,7.9,1,17,1,100
92.2,120,1,7.9,0,10,0,120
64.9,80,1,8.9,2,21,0,80
150.1,120,1,7.4,0,15,1,120
13.0,30,1,7.2,4,3,0,30
169.9,120,0,10.8,0,18,1,120
50.4,60,0,10.8,3,5,0,60
72.1,80,4,2.7,2,7,1,65
125.0,80,5,4.0,2,17,1,55
97.4,120,1,8.3,0,18,0,120
41.0,60,0,10.1,3,17,0,60
31.7,60,2,4.1,3,15,0,50
90.4,100,1,8.2,1,6,0,100
27.9,30,0,9.0,4,16,0,30
120.4,100,0,9.6,1,2,1,100
52.9,80,2,5.9,2,21,0,70
71.4,80,2,4.6,2,14,1,70
100.3,120,0,10.9,0,3,0,120
59.6,30,0,9.5,4,15,1,30
58.8,80,0,9.6,2,13,0,80
117.1,120,2,5.3,0,16,1,110
79.3,80,0,10.5,2,8,0,80
47.5,60,0,10.0,3,6,0,60
85.4,80,3,3.8,2,13,1,60
85.1,60,0,9.1,3,22,1,60
128.1,120,2,5.8,0,11,1,110
128.8,100,0,9.4,1,16,1,100
47.6,60,0,10.8,3,8,0,60
102.1,120,0,9.8,0,11,0,120
24.6,30,2,5.7,4,11,1,20
101.0,120,4,2.3,0,7,0,105
46.5,60,4,1.4,3,9,1,45
51.7,80,1,8.8,2,11,0,80
46.8,60,2,4.5,3,4,0,50
84.6,100,0,9.5,1,19,0,100
99.4,120,0,10.6,0,0,0,120
123.1,100,4,1.2,1,8,1,85
94.7,120,0,9.4,0,14,0,120
70.7,100,0,10.0,1,23,0,100
75.8,80,0,10.7,2,1,0,80
57.9,60,0,9.3,3,3,0,60
37.2,60,0,10.1,3,3,0,60
48.7,60,1,8.4,3,22,0,60
88.5,60,1,8.7,3,2,1,60
115.6,80,4,2.9,2,15,1,65
57.4,80,3,3.6,2,7,0,60
122.3,80,0,10.3,2,6,1,80
30.4,60,0,9.9,3,11,0,60
107.3,100,1,7.2,1,11,1,100
109.8,120,1,8.4,0,3,0,120
32.2,60,0,11.0,3,14,0,60
91.1,100,2,5.5,1,5,1,90
54.9,30,1,7.0,4,2,1,30
21.9,30,1,8.0,4,6,0,30
105.7,120,1,8.2,0,21,0,120
115.1,120,0,10.4,0,23,0,120
52.0,80,5,4.4,2,20,0,55
47.8,60,3,3.1,3,5,1,40
109.4,100,0,9.4,1,0,1,100
55.7,60,4,2.9,3,7,1,45
31.2,60,1,8.4,3,0,0,60
121.9,100,4,1.5,1,15,1,85
105.9,120,3,2.6,0,2,1,100
37.6,60,1,8.8,3,1,0,60
149.1,100,0,10.8,1,5,1,100
55.2,60,0,9.8,3,7,0,60
127.1,80,1,7.1,2,23,1,80
58.8,60,2,4.1,3,6,1,50
37.2,30,0,9.6,4,6,1,30
15.1,30,0,10.3,4,23,0,30
51.3,80,4,2.2,2,20,0,65
84.5,100,5,4.3,1,18,1,75
56.7,60,1,8.4,3,17,0,60
75.0,80,0,9.0,2,2,0,80
89.9,100,0,9.2,1,10,0,100
15.4,30,0,9.7,4,10,0,30
115.0,100,4,1.3,1,2,1,85
99.7,120,0,9.2,0,22,0,120
94.5,120,1,8.3,0,0,0,120
42.3,60,0,10.6,3,22,0,60
51.7,60,1,8.5,3,21,0,60
97.7,100,2,5.6,1,9,1,90
80.2,100,3,3.3,1,1,1,80
85.0,100,0,10.5,1,16,0,100
56.9,60,0,9.5,3,8,0,60
110.5,120,0,11.0,0,17,0,120
16.7,30,4,1.4,4,19,1,20
98.1,100,4,1.4,1,8,1,85
27.6,30,1,7.6,4,10,0,30
110.7,100,2,6.0,1,16,1,90
75.2,60,2,6.0,3,13,1,50
111.7,100,0,10.6,1,17,1,100
105.1,120,4,2.3,0,17,1,105
13.8,30,1,8.0,4,11,0,30
68.1,30,1,8.9,4,17,1,30
119.0,80,1,8.4,2,7,1,80
44.6,60,0,10.9,3,7,0,60
31.3,60,0,9.6,3,7,0,60
77.2,30,2,4.7,4,19,1,20
70.2,100,0,10.7,1,14,0,100
60.3,80,2,4.3,2,7,0,70
55.3,80,0,10.9,2,13,0,80
59.6,80,1,8.0,2,12,0,80
17.8,30,0,10.9,4,22,0,30
94.2,100,1,7.7,1,7,0,100
158.1,120,2,5.4,0,16,1,110
50.5,60,0,10.0,3,18,0,60
36.9,60,1,8.3,3,5,0,60
131.2,100,1,8.0,1,16,1,100
67.7,80,2,5.9,2,3,0,70
27.6,30,5,4.4,4,6,1,20
76.1,100,2,4.5,1,16,0,90
56.4,60,0,10.8,3,21,0,60
42.8,60,0,9.6,3,21,0,60
71.6,80,0,9.7,2,17,0,80
46.5,30,1,7.2,4,5,1,30
55.3,60,0,10.8,3,9,0,60
73.3,80,1,7.6,2,17,0,80
46.4,60,1,7.5,3,23,0,60
32.0,60,0,10.8,3,6,0,60
50.8,60,3,3.6,3,13,1,40
75.1,30,0,9.3,4,21,1,30
72.4,80,0,10.5,2,13,0,80
84.8,100,2,5.8,1,9,0,90
71.1,100,1,7.2,1,21,0,100
158.3,120,2,5.7,0,8,1,110
100.4,120,1,8.1,0,9,0,120
8.7,30,0,10.3,4,1,0,30
87.0,60,3,3.0,3,2,1,40
58.7,60,3,3.4,3,15,1,40
89.6,60,2,4.1,3,9,1,50
96.6,60,0,10.5,3,22,1,60
75.1,80,1,7.1,2,10,0,80
10.6,30,1,7.9,4,9,0,30
75.1,80,0,9.3,2,11,0,80
16.1,30,4,2.6,4,13,1,20
97.3,60,0,9.6,3,8,1,60
75.5,100,5,3.9,1,12,1,75
58.7,60,1,7.9,3,5,0,60
50.3,80,0,10.5,2,10,0,80
98.5,120,1,8.0,0,0,0,120
49.3,60,4,2.6,3,14,1,45
70.4,100,2,4.1,1,6,0,90
144.0,120,3,2.4,0,10,1,100
26.6,30,2,5.1,4,16,1,20
47.1,60,2,5.9,3,4,0,50
23.7,30,4,1.1,4,8,1,20
88.2,60,0,9.1,3,15,1,60
65.3,80,1,7.3,2,10,0,80
100.8,80,0,10.3,2,16,1,80
49.0,60,5,3.8,3,5,1,35
29.4,30,5,4.7,4,14,1,20
77.1,100,0,9.1,1,2,0,100
10.3,30,2,4.4,4,8,0,20
26.8,30,4,1.6,4,11,1,20
96.2,60,0,10.3,3,18,1,60
9.8,30,1,8.4,4,17,0,30
74.2,80,4,1.2,2,15,1,65
18.7,30,0,10.9,4,7,0,30
48.6,60,2,4.7,3,18,0,50
90.2,120,0,10.4,0,4,0,120
11.9,30,4,2.0,4,11,0,20
64.5,80,5,3.4,2,5,1,55
67.6,80,5,4.7,2,11,1,55
106.7,60,1,8.6,3,14,1,60
104.7,120,4,1.8,0,9,0,105
53.4,80,4,2.2,2,16,0,65
93.1,60,0,9.5,3,6,1,60
96.7,120,3,3.4,0,6,0,100
105.4,100,0,9.6,1,20,1,100
134.5,120,1,8.7,0,10,1,120
101.7,80,0,9.4,2,1,1,80
57.8,60,0,9.0,3,20,0,60
45.0,60,0,9.5,3,1,0,60
20.7,30,2,4.4,4,13,1,20
86.8,60,0,10.0,3,17,1,60
98.7,100,2,4.4,1,15,1,90
70.4,30,0,10.5,4,10,1,30
31.4,60,0,9.5,3,8,0,60
49.7,60,1,8.4,3,6,0,60
51.8,60,3,3.2,3,3,1,40
74.6,30,0,11.0,4,15,1,30
53.9,60,2,6.0,3,13,1,50
79.1,80,4,2.7,2,10,1,65
58.8,60,2,5.5,3,7,1,50
108.0,120,0,9.8,0,10,0,120
51.4,80,0,10.5,2,19,0,80
71.4,80,4,2.9,2,16,1,65
81.9,100,0,9.0,1,18,0,100
114.3,120,4,2.1,0,9,1,105
145.8,120,1,7.4,0,11,1,120
56.2,60,5,4.1,3,0,1,35
74.7,60,3,2.9,3,1,1,40
37.5,30,5,4.2,4,17,1,20
75.7,100,1,8.1,1,6,0,100
39.6,60,3,3.9,3,15,0,40
35.5,30,1,8.1,4,12,1,30
88.7,100,1,8.7,1,3,0,100
57.8,60,2,4.6,3,9,1,50
48.4,60,4,1.9,3,8,1,45
105.2,120,5,3.9,0,17,1,95
16.0,30,3,2.6,4,8,1,20
31.1,60,1,7.8,3,21,0,60
95.8,120,1,8.2,0,9,0,120
127.8,120,2,5.2,0,7,1,110
102.4,120,0,10.3,0,22,0,120
98.9,100,0,9.7,1,10,0,100
76.1,80,1,7.6,2,12,0,80
70.0,80,0,10.2,2,23,0,80
118.1,100,0,9.3,1,12,1,100
15.5,30,0,9.5,4,15,0,30
63.0,80,0,9.1,2,12,0,80
110.7,120,0,9.1,0,11,0,120
131.8,100,5,3.5,1,14,1,75
78.1,80,1,7.0,2,15,0,80
63.1,80,1,7.5,2,7,0,80
70.1,100,2,5.3,1,5,0,90
104.7,120,0,9.1,0,23,0,120
102.4,60,5,3.9,3,7,1,35
77.0,30,3,3.8,4,1,1,20
120.2,100,0,10.6,1,17,1,100
127.8,80,1,7.6,2,10,1,80
30.8,60,4,2.8,3,16,0,45
56.7,60,5,3.7,3,9,1,35
71.3,80,1,7.1,2,1,0,80
15.2,30,2,6.0,4,22,0,20
59.7,60,0,10.7,3,18,0,60
51.4,80,5,3.9,2,19,0,55
34.4,60,0,10.3,3,19,0,60
29.4,30,5,4.3,4,19,1,20
58.2,60,2,4.4,3,1,1,50
127.4,120,2,4.4,0,5,1,110
82.5,100,1,7.9,1,16,0,100
128.0,80,0,10.8,2,11,1,80
91.6,100,0,9.0,1,4,0,100
34.3,60,0,10.6,3,1,0,60
52.4,60,0,9.1,3,8,0,60
101.9,60,3,3.0,3,1,1,40
8.5,30,1,8.3,4,21,0,30
90.8,100,0,10.4,1,19,0,100
40.7,30,5,3.1,4,13,1,20
68.7,60,4,1.8,3,21,1,45
117.1,80,4,2.2,2,14,1,65
88.6,60,5,3.1,3,1,1,35
148.0,120,0,9.3,0,17,1,120
52.0,60,1,8.3,3,11,0,60
117.5,80,3,3.0,2,6,1,60
97.2,100,2,4.3,1,15,1,90
51.7,60,0,10.1,3,18,0,60
52.6,60,3,3.8,3,2,1,40
78.8,100,0,9.0,1,14,0,100
92.3,120,0,10.3,0,14,0,120
52.0,80,1,7.1,2,6,0,80
48.3,60,1,7.0,3,7,0,60
12.6,30,1,7.3,4,6,0,30
29.7,30,0,9.8,4,2,0,30
77.7,80,4,2.6,2,18,1,65
108.3,60,0,9.6,3,22,1,60
99.0,80,0,10.3,2,18,1,80
49.9,60,4,1.8,3,17,1,45
134.2,100,5,3.5,1,6,1,75
128.8,80,4,2.0,2,18,1,65
100.4,60,3,3.6,3,4,1,40
137.4,120,2,5.7,0,22,1,110
70.4,60,1,8.7,3,12,1,60
42.7,60,0,9.7,3,1,0,60
78.2,80,1,8.6,2,23,0,80
74.0,80,1,7.4,2,17,0,80
19.4,30,0,10.5,4,3,0,30
50.7,60,2,5.9,3,3,1,50
79.3,100,1,7.0,1,7,0,100
111.6,100,0,9.9,1,10,1,100
32.4,60,0,10.3,3,0,0,60
98.9,60,2,5.4,3,8,1,50
82.3,100,0,9.4,1,5,0,100
71.3,100,4,2.9,1,3,0,85
71.4,30,1,8.2,4,5,1,30
47.7,60,1,7.3,3,12,0,60
5.0,30,1,7.0,4,21,0,30
31.8,60,3,3.6,3,8,0,40
15.5,30,0,9.2,4,13,0,30
81.9,100,2,4.3,1,11,0,90
43.1,60,1,8.1,3,3,0,60
94.8,120,0,10.2,0,7,0,120
65.7,60,4,2.4,3,16,1,45
65.3,80,3,2.8,2,21,1,60
133.5,100,2,5.5,1,4,1,90
17.9,30,4,2.9,4,2,1,20
5.6,30,4,1.5,4,3,0,20
160.4,120,2,5.4,0,7,1,110
32.4,60,4,2.9,3,15,0,45
90.6,80,2,5.4,2,10,1,70
87.7,80,2,5.4,2,1,1,70
77.7,60,2,4.4,3,7,1,50
86.1,100,3,3.1,1,6,1,80
62.9,30,0,10.1,4,0,1,30
110.5,100,4,2.4,1,1,1,85
59.3,60,4,3.0,3,22,1,45
55.7,60,0,9.1,3,12,0,60
75.3,100,3,2.1,1,10,0,80
129.8,100,0,9.2,1,2,1,100
73.7,60,0,10.5,3,1,1,60
101.7,60,2,4.3,3,15,1,50
134.2,100,0,10.2,1,0,1,100
66.6,80,3,2.6,2,6,1,60
92.8,120,4,1.9,0,2,0,105
86.3,100,1,7.4,1,21,0,100
52.5,80,0,10.7,2,15,0,80
113.7,120,0,10.2,0,23,0,120
31.5,60,2,5.9,3,5,0,50
39.1,60,5,4.1,3,13,1,35
26.6,30,2,4.2,4,22,1,20
72.4,60,0,9.3,3,10,1,60
12.5,30,2,6.0,4,21,0,20
67.8,60,1,8.5,3,22,1,60
98.5,60,3,2.1,3,20,1,40
44.2,30,0,10.4,4,18,1,30
43.6,60,3,2.8,3,21,1,40
106.3,120,1,7.6,0,0,0,120
76.2,60,5,3.3,3,20,1,35
15.9,30,0,10.7,4,12,0,30
39.2,60,2,4.1,3,19,0,50
58.9,60,5,3.6,3,8,1,35
50.4,60,0,9.6,3,10,0,60
5.0,30,5,3.3,4,0,0,20
168.4,120,2,5.0,0,12,1,110
30.4,60,0,9.0,3,19,0,60
72.1,100,0,9.6,1,0,0,100
34.3,60,2,5.9,3,2,0,50
32.1,60,0,9.6,3,19,0,60
77.9,100,1,7.7,1,16,0,100
87.3,100,0,9.9,1,4,0,100
70.1,60,2,5.1,3,5,1,50
93.8,120,0,10.6,0,16,0,120
71.2,100,4,1.4,1,9,0,85
70.0,60,5,4.7,3,10,1,35
88.5,100,5,4.5,1,12,1,75
118.0,80,2,5.4,2,9,1,70
70.0,30,0,9.2,4,13,1,30
70.4,100,3,2.0,1,12,0,80
60.6,80,0,10.2,2,3,0,80
108.0,60,0,10.7,3,19,1,60
75.1,60,0,10.2,3,16,1,60
78.5,30,1,7.4,4,17,1,30
5.0,30,3,2.2,4,10,0,20
59.2,60,2,5.4,3,9,1,50
87.4,100,1,8.4,1,20,0,100
111.5,120,0,9.3,0,17,0,120
121.0,80,5,3.1,2,18,1,55
135.0,120,1,7.8,0,8,1,120
51.4,60,1,8.2,3,4,0,60
106.9,60,0,10.4,3,0,1,60
159.4,120,3,3.6,0,4,1,100
56.0,60,2,5.2,3,2,1,50
93.1,100,0,9.2,1,0,0,100
86.5,80,0,10.4,2,18,1,80
88.1,60,2,6.0,3,5,1,50
94.4,80,2,5.8,2,9,1,70
77.5,80,0,10.7,2,4,0,80
157.7,120,5,3.6,0,11,1,95
78.6,80,0,10.5,2,11,0,80
82.5,60,1,8.7,3,16,1,60
21.3,30,5,4.4,4,1,1,20
97.1,80,1,7.5,2,20,1,80
92.3,80,2,5.9,2,13,1,70
51.2,60,1,7.9,3,11,0,60
17.6,30,0,9.3,4,12,0,30
141.9,100,5,3.2,1,4,1,75
72.1,80,1,8.3,2,4,0,80
96.2,60,4,1.9,3,16,1,45
105.8,60,0,9.2,3,4,1,60
157.9,120,0,10.5,0,23,1,120
79.5,60,0,10.6,3,18,1,60
134.1,100,2,5.5,1,3,1,90
51.5,80,1,7.4,2,6,0,80
113.0,80,4,2.4,2,22,1,65
13.3,30,1,7.0,4,16,0,30
111.2,80,5,3.6,2,10,1,55
74.1,100,0,9.8,1,5,0,100
92.9,100,4,2.7,1,12,1,85
5.0,30,3,2.8,4,11,0,20
72.3,100,3,2.0,1,4,0,80
68.1,80,4,1.7,2,23,1,65
82.6,100,3,3.0,1,9,1,80
55.4,60,2,5.9,3,10,1,50
78.1,80,0,10.9,2,8,0,80
52.2,80,0,9.4,2,12,0,80
77.9,80,4,1.4,2,2,1,65
26.0,30,2,4.3,4,16,1,20
38.6,60,3,3.6,3,17,0,40
42.4,60,1,7.0,3,4,0,60
57.5,30,0,9.3,4,15,1,30
60.7,30,0,10.1,4,22,1,30
79.6,100,2,4.5,1,15,0,90
19.2,30,1,7.2,4,10,0,30
94.1,120,0,9.7,0,21,0,120
121.0,80,1,7.5,2,3,1,80
59.3,30,0,10.0,4,8,1,30
70.5,100,1,9.0,1,14,0,100
110.9,100,0,9.2,1,11,1,100
73.2,100,3,2.7,1,15,0,80
59.0,60,0,10.9,3,3,0,60
75.2,80,1,8.8,2,2,0,80
46.9,60,0,9.8,3,20,0,60
21.6,30,0,10.4,4,3,0,30
37.4,60,1,7.2,3,1,0,60
74.6,100,1,8.4,1,18,0,100
27.7,30,2,5.9,4,6,1,20
81.6,100,0,10.1,1,1,0,100
110.3,120,2,5.0,0,0,1,110
145.1,120,4,1.4,0,17,1,105
107.8,60,3,3.3,3,7,1,40
106.2,120,0,10.2,0,7,0,120
96.6,120,1,8.3,0,9,0,120
97.7,100,0,9.1,1,17,0,100
97.3,100,0,10.1,1,21,0,100
50.0,60,5,4.2,3,10,1,35
37.8,60,0,9.4,3,22,0,60
82.3,60,1,7.4,3,0,1,60
74.6,100,2,4.6,1,6,0,90
73.1,100,2,5.4,1,7,0,90
38.2,30,1,8.2,4,13,1,30
108.0,120,0,10.7,0,23,0,120
11.9,30,0,9.6,4,18,0,30
98.0,100,1,8.8,1,7,0,100
72.3,30,0,10.5,4,18,1,30
125.3,100,1,7.8,1,21,1,100
74.1,80,0,9.2,2,3,0,80
79.0,60,0,9.5,3,22,1,60
95.5,60,1,8.9,3,23,1,60
115.2,100,0,9.6,1,9,1,100
31.0,60,1,7.7,3,21,0,60
34.1,60,2,4.4,3,9,0,50
111.1,120,3,3.6,0,3,1,100
108.3,120,0,9.6,0,7,0,120
79.5,80,0,9.7,2,6,0,80
109.9,120,0,9.8,0,14,0,120
94.8,60,2,4.9,3,7,1,50
98.9,100,2,4.8,1,9,1,90
69.1,80,0,10.0,2,6,0,80
82.5,100,5,4.6,1,18,1,75
51.2,80,0,10.6,2,2,0,80
115.8,120,1,8.6,0,8,0,120
138.9,120,2,4.2,0,15,1,110
98.0,120,4,2.6,0,13,0,105
20.6,30,2,4.2,4,6,1,20
100.5,120,3,2.2,0,11,1,100
39.3,60,0,10.9,3,0,0,60
104.1,120,3,3.6,0,15,1,100
108.3,120,0,10.1,0,2,0,120
70.0,80,4,2.7,2,0,1,65
126.7,80,1,9.0,2,5,1,80
5.0,30,3,3.2,4,1,0,20
30.0,30,1,8.2,4,6,0,30
57.0,60,2,5.5,3,7,1,50
99.6,60,1,7.5,3,12,1,60
52.5,80,2,4.3,2,15,0,70
68.4,80,0,10.5,2,21,0,80
55.9,30,0,9.7,4,20,1,30
68.4,60,0,9.3,3,9,1,60
30.7,60,0,9.6,3,3,0,60
91.1,100,4,1.7,1,23,1,85
135.0,120,0,10.9,0,20,1,120
50.5,30,5,4.4,4,12,1,20
96.6,100,0,10.1,1,16,0,100
126.9,80,0,10.9,2,7,1,80
111.7,120,3,3.8,0,7,1,100
42.2,60,2,5.0,3,22,0,50
94.2,120,1,8.8,0,6,0,120
40.2,60,1,7.8,3,23,0,60
99.0,120,2,4.5,0,0,0,110
15.2,30,0,9.5,4,14,0,30
32.7,60,5,4.3,3,14,0,35
99.5,100,5,4.0,1,18,1,75
34.6,60,2,5.3,3,3,0,50
93.1,100,0,10.4,1,5,0,100
83.5,100,2,4.0,1,9,0,90
5.0,30,0,9.1,4,11,0,30
54.6,80,0,10.1,2,3,0,80
51.0,80,0,9.4,2,5,0,80
72.8,100,1,8.3,1,13,0,100
65.7,80,4,2.1,2,12,1,65
59.9,30,2,5.2,4,21,1,20
53.0,80,2,4.6,2,20,0,70
5.2,30,1,8.3,4,2,0,30
21.7,30,0,10.7,4,20,0,30
136.6,120,1,9.0,0,14,1,120
122.4,100,5,4.7,1,2,1,75
13.9,30,0,10.1,4,4,0,30
69.3,80,4,1.4,2,12,1,65
134.1,120,1,8.4,0,14,1,120
95.1,100,1,8.9,1,16,0,100
53.6,60,2,4.4,3,5,1,50
41.5,60,1,7.5,3,22,0,60
116.1,120,4,1.3,0,17,1,105
146.2,120,4,2.5,0,2,1,105
21.9,30,1,7.8,4,8,0,30
74.9,60,0,9.1,3,7,1,60
32.6,60,1,8.7,3,19,0,60
98.7,60,4,2.1,3,10,1,45
55.2,80,0,9.7,2,23,0,80
59.8,60,2,4.7,3,10,1,50
55.8,80,2,4.6,2,7,0,70
82.9,100,2,4.9,1,21,0,90
81.6,60,0,9.7,3,0,1,60
65.2,80,2,5.1,2,1,0,70
29.9,30,4,2.5,4,19,1,20
135.7,100,0,10.3,1,3,1,100
52.5,30,0,9.6,4,1,1,30
26.6,30,5,4.1,4,1,1,20
95.7,100,0,10.7,1,12,0,100
51.2,60,4,1.1,3,21,1,45
122.0,80,1,7.2,2,20,1,80
23.8,30,0,10.1,4,19,0,30
128.8,80,4,2.3,2,5,1,65
48.1,60,1,7.4,3,3,0,60
125.2,80,1,8.5,2,14,1,80
120.1,100,1,8.3,1,22,1,100
75.7,100,1,8.8,1,2,0,100
64.1,80,0,9.3,2,3,0,80
50.6,60,1,8.5,3,16,0,60
36.1,60,5,3.2,3,5,1,35
90.0,60,0,10.1,3,1,1,60
82.6,100,2,5.1,1,19,0,90
77.8,80,0,9.8,2,12,0,80
136.0,120,3,3.7,0,14,1,100
30.4,60,0,9.0,3,4,0,60
26.7,30,5,4.0,4,23,1,20
55.7,80,1,7.4,2,18,0,80
110.1,120,0,10.5,0,5,0,120
84.4,100,0,9.1,1,16,0,100
